id_client;job_category;service_channel;nb_internet_products;contract_type;risk_of_credit;credit_flux;annual_flux;target
17630;7022Z;PRO;1;1;6;Plus de 70% de flux;38832;0
17631;7420Z;A DISTANCE;1;1;4;0 a 70% de flux;5888,64;0
17632;7022Z;PRO;2;1;5;Plus de 70% de flux;20846;0
17633;9499Z;INSTITUTIONNEL;2;1;6;0 a 70% de flux;180410,68;0
17634;4332B;PRO;1;1;6;0 a 70% de flux;24192,02;0
17635;;BUREAU DE POSTE;1;1;;Pas de flux;;0
17636;4669C;ENTREPRISE;0;1;9;Pas de flux;;0
17637;4120A;BUREAU DE POSTE;1;1;3;Pas de flux;;0
17638;4771Z;A DISTANCE;1;1;6;0 a 70% de flux;4981,7;1
17639;7420Z;PRO;2;1;8;0 a 70% de flux;4534,37;0
17640;6820B;BUREAU DE POSTE;1;1;;Inconnu;4655,74;0
17641;6820B;ENTREPRISE;1;1;9;0 a 70% de flux;7500;0
17642;4711B;PRO;1;1;3;0 a 70% de flux;49616,03;1
17643;4719B;PRO;1;1;4;Inconnu;0,43;0
17644;4729Z;BUREAU DE POSTE;1;1;7;Inconnu;3127,1;1
17645;4672Z;ENTREPRISE;0;0;6;Pas de flux;;0
17646;6820B;CORPORATE;0;1;8;Pas de flux;;0
17647;3030Z;ENTREPRISE;0;0;CESS;Pas de flux;;0
17648;5221Z;CORPORATE;0;1;4;Inconnu;279630,99;1
17649;6820B;BUREAU DE POSTE;2;1;9;Inconnu;12863,64;0
17650;6831Z;PRO;1;1;7;Pas de flux;;0
17651;6820B;BUREAU DE POSTE;2;1;9;Inconnu;8119,5;0
17652;1107B;BUREAU DE POSTE;0;1;;Pas de flux;;0
17653;4774Z;ENTREPRISE;1;1;3;Pas de flux;;0
17654;4725Z;ENTREPRISE;1;1;6;Pas de flux;;0
17655;7010Z;ENTREPRISE;2;1;6;Pas de flux;;0
17656;7021Z;PRO;1;1;8;0 a 70% de flux;300645;0
17657;4932Z;BUREAU DE POSTE;2;1;;0 a 70% de flux;12421,21;0
17658;4399C;BUREAU DE POSTE;0;1;3;Pas de flux;;0
17659;4329B;ENTREPRISE;0;0;4;Pas de flux;;0
17660;1052Z;LBP LF;0;0;8;Pas de flux;;0
17661;4673A;LBP LF;0;0;4;Pas de flux;;0
17662;8292Z;ENTREPRISE;0;1;6;0 a 70% de flux;258123,48;0
17663;7739Z;CORPORATE;0;1;5;Pas de flux;;0
17664;2120Z;CORPORATE;0;0;6;Pas de flux;;0
17665;7739Z;CORPORATE;0;1;6;Inconnu;1127,46;0
17666;5610C;PRO;1;1;4;0 a 70% de flux;41748,09;1
17667;4334Z;PRO;2;1;4;0 a 70% de flux;14708,25;0
17668;6619B;CORPORATE;0;1;6;Pas de flux;;0
17669;5610C;PRO;2;1;2;0 a 70% de flux;16036,15;0
17670;5520Z;PRO;1;1;2;Inconnu;300;0
17671;5829C;BUREAU DE POSTE;0;1;SUSP;Pas de flux;;0
17672;;CORPORATE;0;1;;Inconnu;6334,56;0
17673;6619A;PRO;1;1;9;0 a 70% de flux;30815,51;0
17674;6910Z;PRO;2;1;5;0 a 70% de flux;26417,14;0
17675;4399C;PRO;2;1;7;0 a 70% de flux;86467,28;0
17676;8622B;PRO;1;1;8;0 a 70% de flux;9228,16;0
17677;8690;PRO;1;1;9;Inconnu;17007,06;0
17678;8411Z;DFL;0;0;;Pas de flux;;0
17679;4675Z;ENTREPRISE;0;1;5;0 a 70% de flux;111000;0
17680;0161Z;BUREAU DE POSTE;2;1;8;Inconnu;12981,77;0
17681;8690;BUREAU DE POSTE;1;1;8;0 a 70% de flux;5507;1
17682;8559A;PRO;2;1;6;Pas de flux;;0
17683;4672Z;ENTREPRISE;1;1;4;Pas de flux;;0
17684;4334Z;PRO;1;1;2;0 a 70% de flux;56221,84;0
17685;4672Z;ENTREPRISE;0;1;3;Pas de flux;;0
17686;6820B;PRO;1;1;8;0 a 70% de flux;4045;0
17687;5621Z;PRO;2;1;5;0 a 70% de flux;9552,68;0
17688;7022Z;PRO;2;1;7;Pas de flux;;0
17689;5610A;BUREAU DE POSTE;2;1;4;Inconnu;35159,46;1
17690;4332A;ENTREPRISE;1;1;3;0 a 70% de flux;27542623,23;0
17691;4334Z;BUREAU DE POSTE;1;1;2;Inconnu;49326,98;0
17692;4321A;PRO;0;1;4;Pas de flux;;0
17693;4511Z;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
17694;4932Z;BUREAU DE POSTE;2;1;5;Inconnu;8145,23;0
17695;4332B;ENTREPRISE;1;1;2;0 a 70% de flux;511783,57;1
17696;8690E;PRO;1;1;8;Inconnu;11272,15;0
17697;4511Z;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
17698;6820B;BUREAU DE POSTE;1;1;9;Inconnu;18609;0
17699;9002Z;BUREAU DE POSTE;2;1;8;Pas de flux;;0
17700;4649Z;PRO;1;1;5;0 a 70% de flux;385839,56;1
17701;4399C;PRO;1;1;6;Pas de flux;;0
17702;4649Z;ENTREPRISE;1;1;6;0 a 70% de flux;135660,61;0
17703;4399;PRO;1;1;6;0 a 70% de flux;3162;0
17704;6820B;ENTREPRISE;0;1;10;0 a 70% de flux;25909,99;0
17705;4322B;ENTREPRISE;0;2;5;0 a 70% de flux;4828787,44;0
17706;6820B;BUREAU DE POSTE;1;1;8;Inconnu;1546,94;0
17707;8121Z;PRO;2;1;4;0 a 70% de flux;13406,79;0
17708;4511Z;PRO;1;1;NC;Pas de flux;;0
17709;7112B;BUREAU DE POSTE;2;1;4;Pas de flux;;0
17710;6910Z;PRO;0;1;7;Inconnu;183,12;0
17711;8891A;PRO;2;1;6;Plus de 70% de flux;69114,8;0
17712;7911Z;ENTREPRISE;0;1;8;Pas de flux;;0
17713;4520A;ENTREPRISE;0;1;10;Pas de flux;;0
17714;6820B;PRO;1;1;8;Plus de 70% de flux;16200;0
17715;8211Z;ENTREPRISE;0;1;7;Pas de flux;;0
17716;9003A;BUREAU DE POSTE;1;1;10;0 a 70% de flux;813;1
17717;8010Z;PRO;1;1;4;0 a 70% de flux;2200;0
17718;6430Z;PRO;1;1;4;Pas de flux;;0
17719;4932Z;BUREAU DE POSTE;1;1;7;Inconnu;22873,49;0
17720;4932Z;BUREAU DE POSTE;2;1;4;0 a 70% de flux;2595,03;0
17721;3311Z;LBP LF;0;0;CESS;Pas de flux;;0
17722;4334Z;BUREAU DE POSTE;1;1;5;Inconnu;870;0
17723;4399C;ENTREPRISE;0;0;7;Pas de flux;;0
17724;4321A;BUREAU DE POSTE;2;1;7;0 a 70% de flux;39106,14;0
17725;4399E;LBP LF;0;0;6;Pas de flux;;0
17726;4669B;LBP LF;0;0;9;Pas de flux;;0
17727;6832A;PRO;1;1;9;Inconnu;8100;0
17728;4742Z;PRO;2;1;;0 a 70% de flux;18991,7;1
17729;8551Z;INSTITUTIONNEL;1;1;9;Inconnu;500;0
17730;4722Z;PRO;2;2;6;0 a 70% de flux;368069,37;1
17731;4331Z;ENTREPRISE;1;1;4;0 a 70% de flux;47901,58;0
17732;4332B;LBP LF;0;0;9;Pas de flux;;0
17733;4673B;ENTREPRISE;0;1;3;0 a 70% de flux;79884,69;1
17734;7711A;BUREAU DE POSTE;2;1;6;Inconnu;2280;0
17735;4399C;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
17736;6820B;BUREAU DE POSTE;1;1;8;Inconnu;7872;0
17737;4941B;ENTREPRISE;0;0;10;Pas de flux;;0
17738;;BUREAU DE POSTE;2;1;;Inconnu;91257,74;0
17739;5610C;BUREAU DE POSTE;1;1;4;Pas de flux;;0
17740;4399;PRO;1;1;6;0 a 70% de flux;58359,21;0
17741;8122Z;PRO;1;1;5;Plus de 70% de flux;109542;0
17742;6910Z;PRO;2;1;7;0 a 70% de flux;27519,3;1
17743;8621Z;LBP LF;0;0;4;Pas de flux;;0
17744;4651Z;ENTREPRISE;0;0;6;Pas de flux;;0
17745;4941B;LBP LF;0;0;10;Pas de flux;;0
17746;8610Z;SPL;1;2;NC;Plus de 70% de flux;62676233,5;1
17747;4120A;PRO;1;1;4;0 a 70% de flux;8840;0
17748;7010Z;ENTREPRISE;0;0;5;Pas de flux;;0
17749;6420Z;ENTREPRISE;0;0;6;Pas de flux;;0
17750;7010Z;ENTREPRISE;1;1;6;Plus de 70% de flux;85642,9;0
17751;8531Z;INSTITUTIONNEL;1;1;6;0 a 70% de flux;59620,17;0
17752;6820B;ENTREPRISE;2;1;9;Inconnu;65028,96;0
17753;6311Z;LBP LF;0;0;5;Pas de flux;;0
17754;8690;BUREAU DE POSTE;2;1;4;Inconnu;387,1;0
17755;9609Z;BUREAU DE POSTE;1;1;;Pas de flux;;0
17756;7112B;ENTREPRISE;2;1;3;Pas de flux;;0
17757;8690;PRO;1;1;8;0 a 70% de flux;11670,15;0
17758;1089Z;PRO;2;1;8;0 a 70% de flux;56494,2;1
17759;4932Z;BUREAU DE POSTE;2;1;CESS;Pas de flux;;0
17760;7010Z;ENTREPRISE;1;1;6;0 a 70% de flux;34215;0
17761;4932Z;PRO;2;1;5;Inconnu;10084,29;0
17762;4941A;BUREAU DE POSTE;2;1;;Pas de flux;;0
17763;6190Z;PRO;1;1;9;0 a 70% de flux;33852;0
17764;6202A;PRO;2;1;5;0 a 70% de flux;15515;0
17765;0000Z;PRO;1;1;7;0 a 70% de flux;22204,6;1
17766;8122Z;PRO;1;1;8;0 a 70% de flux;12396;0
17767;7490B;PRO;1;1;;Pas de flux;;0
17768;6820B;BUREAU DE POSTE;1;1;9;Inconnu;2820;0
17769;8690;PRO;1;1;7;Inconnu;21893,09;0
17770;5621Z;BUREAU DE POSTE;2;1;;Inconnu;2774,9;0
17771;4321A;ENTREPRISE;2;1;4;Pas de flux;;0
17772;1071C;PRO;2;1;7;0 a 70% de flux;4597,7;1
17773;3600Z;CORPORATE;0;1;5;0 a 70% de flux;7732,51;0
17774;4399A;PRO;1;1;4;0 a 70% de flux;51626,68;0
17775;4222Z;PRO;1;1;3;0 a 70% de flux;19996,8;0
17776;7219Z;ENTREPRISE;0;1;6;0 a 70% de flux;5202189,9;0
17777;6820B;ENTREPRISE;0;0;9;Pas de flux;;0
17778;3600Z;SPL;1;1;6;Inconnu;273901,39;0
17779;7022Z;BUREAU DE POSTE;1;1;2;Inconnu;31388;0
17780;6420Z;ENTREPRISE;0;1;6;Pas de flux;;0
17781;8559B;BUREAU DE POSTE;2;1;;Inconnu;710;0
17782;8690E;PRO;2;1;8;0 a 70% de flux;4082,87;0
17783;6820A;BUREAU DE POSTE;2;1;;Inconnu;11440,84;0
17784;4399C;BUREAU DE POSTE;1;1;4;Pas de flux;;0
17785;9411Z;PRO;3;1;NC;0 a 70% de flux;75867,07;0
17786;7490B;PRO;2;1;4;0 a 70% de flux;4160;0
17787;4332B;PRO;2;1;3;Plus de 70% de flux;94060,6;0
17788;5610C;PRO;1;1;2;0 a 70% de flux;81949,31;1
17789;8690E;PRO;2;1;8;0 a 70% de flux;15763,65;0
17790;4511Z;LBP LF;0;0;8;Pas de flux;;0
17791;8621Z;PRO;2;1;8;0 a 70% de flux;18061;0
17792;5621Z;BUREAU DE POSTE;2;1;;Inconnu;611,9;0
17793;1629Z;ENTREPRISE;0;1;8;Pas de flux;;0
17794;6820B;BUREAU DE POSTE;1;1;9;Inconnu;2250;0
17795;8790B;BUREAU DE POSTE;1;1;8;Inconnu;4797,75;0
17796;4690Z;PRO;1;1;4;Inconnu;43130;1
17797;7490B;PRO;2;1;8;0 a 70% de flux;15416,97;0
17798;4619B;PRO;1;1;8;0 a 70% de flux;28275;0
17799;8299Z;BUREAU DE POSTE;2;1;6;0 a 70% de flux;13059,8;0
17800;4322A;PRO;1;1;4;Plus de 70% de flux;58396,26;0
17801;6820B;BUREAU DE POSTE;0;1;8;Inconnu;4410;0
17802;;CORPORATE;0;1;;Inconnu;1941;0
17803;4511Z;ENTREPRISE;1;1;7;Pas de flux;;0
17804;8622C;PRO;1;1;8;0 a 70% de flux;26448,92;0
17805;9312Z;INSTITUTIONNEL;1;2;7;0 a 70% de flux;347598,95;0
17806;7740Z;ENTREPRISE;2;1;5;0 a 70% de flux;5000;0
17807;7311Z;BUREAU DE POSTE;1;1;;0 a 70% de flux;3439;0
17808;3600Z;CORPORATE;0;1;7;0 a 70% de flux;1079746,68;0
17809;7420Z;ENTREPRISE;1;1;6;0 a 70% de flux;167961,88;0
17810;5610C;PRO;2;1;2;0 a 70% de flux;10642,29;1
17811;4782Z;BUREAU DE POSTE;1;1;7;0 a 70% de flux;3650;0
17812;4399C;PRO;1;1;2;0 a 70% de flux;193870,86;0
17813;4399C;PRO;1;1;;0 a 70% de flux;44883;0
17814;4617B;PRO;1;1;CESS;0 a 70% de flux;3500;0
17815;4719B;PRO;2;1;2;Plus de 70% de flux;17329,61;1
17816;4110A;BUREAU DE POSTE;1;1;;Pas de flux;;0
17817;5610C;PRO;2;1;6;0 a 70% de flux;4607,02;1
17818;0000Z;PRO;2;1;NC;Pas de flux;;0
17819;4932Z;BUREAU DE POSTE;1;1;CESS;Inconnu;10360;0
17820;1039B;BUREAU DE POSTE;2;1;8;Inconnu;2589,32;0
17821;8121Z;PRO;1;1;9;0 a 70% de flux;290550,55;0
17822;6820B;BUREAU DE POSTE;0;1;8;Inconnu;4900;0
17823;4391B;PRO;1;1;4;Inconnu;374561,77;0
17824;4711;ENTREPRISE;1;1;10;0 a 70% de flux;1394651,4;1
17825;8211Z;BUREAU DE POSTE;1;1;3;0 a 70% de flux;4884;0
17826;7410Z;PRO;1;1;4;Inconnu;4623,48;0
17827;5610C;BUREAU DE POSTE;1;1;7;0 a 70% de flux;3855,7;1
17828;6420Z;BUREAU DE POSTE;0;1;5;Pas de flux;;0
17829;4321A;PRO;2;1;2;0 a 70% de flux;66571,38;0
17830;5221Z;CORPORATE;0;1;4;Inconnu;22647,5;0
17831;6820B;BUREAU DE POSTE;0;1;8;Inconnu;5197,73;0
17832;4730Z;ENTREPRISE;1;1;7;0 a 70% de flux;869937,17;0
17833;6820A;PRO;1;1;9;0 a 70% de flux;7809,2;0
17834;4334Z;BUREAU DE POSTE;2;1;5;Inconnu;20889,55;0
17835;8411Z;DFL;0;0;;Pas de flux;;0
17836;6820A;BUREAU DE POSTE;2;1;9;0 a 70% de flux;700;0
17837;8690;PRO;2;1;9;0 a 70% de flux;18428,9;0
17838;5911B;ENTREPRISE;0;1;5;Pas de flux;;0
17839;4120A;PRO;1;1;;Inconnu;1564,22;0
17840;4722Z;PRO;1;1;2;Plus de 70% de flux;422710,19;1
17841;8299Z;ENTREPRISE;1;1;6;0 a 70% de flux;569319,93;1
17842;4941B;LBP LF;0;0;7;Pas de flux;;0
17843;6820B;BUREAU DE POSTE;1;1;9;Inconnu;2222,22;0
17844;4639B;BUREAU DE POSTE;1;1;3;Inconnu;16462,29;0
17845;7111Z;BUREAU DE POSTE;1;1;CESS;Pas de flux;;0
17846;8130Z;PRO;1;1;6;0 a 70% de flux;66716,27;0
17847;8690;PRO;1;1;8;0 a 70% de flux;15540,65;0
17848;4511Z;PRO;2;1;3;0 a 70% de flux;124175,57;1
17849;4312A;LBP LF;0;0;4;Pas de flux;;0
17850;8790B;BUREAU DE POSTE;1;1;7;Inconnu;2791,26;0
17851;7022Z;GRANDS INSTITUTIONNELS;0;1;5;Inconnu;474873,52;0
17852;8690;PRO;2;1;8;0 a 70% de flux;53848,2;0
17853;8690E;PRO;2;1;8;0 a 70% de flux;24571,09;1
17854;5630Z;PRO;1;1;4;Plus de 70% de flux;10802,75;0
17855;6920Z;PRO;1;1;6;0 a 70% de flux;18900;0
17856;4399C;PRO;1;1;3;0 a 70% de flux;9355,22;0
17857;4771Z;PRO;1;1;3;Inconnu;9038,5;1
17858;4639B;ENTREPRISE;2;1;6;0 a 70% de flux;802049,27;0
17859;4791B;BUREAU DE POSTE;2;1;4;Inconnu;2215,57;0
17860;4332A;PRO;1;1;2;Inconnu;11626;0
17861;6820B;PRO;2;1;;Pas de flux;;0
17862;7111Z;PRO;1;1;7;0 a 70% de flux;23621,93;0
17863;8690;BUREAU DE POSTE;2;1;7;Inconnu;1970;0
17864;5621Z;BUREAU DE POSTE;1;1;5;Pas de flux;;0
17865;9604Z;PRO;1;1;;0 a 70% de flux;4911,28;0
17866;5610C;BUREAU DE POSTE;1;1;6;Pas de flux;;0
17867;7022Z;PRO;1;1;9;0 a 70% de flux;26086,72;0
17868;;INSTITUTIONNEL;1;2;;0 a 70% de flux;247656,78;0
17869;6820B;ENTREPRISE;1;1;9;0 a 70% de flux;3403,78;0
17870;4511Z;BUREAU DE POSTE;1;1;2;Inconnu;33259;0
17871;4322B;PRO;2;1;3;Pas de flux;;0
17872;4511Z;PRO;2;1;2;0 a 70% de flux;13119;0
17873;5610A;BUREAU DE POSTE;0;1;6;Pas de flux;;0
17874;6820B;ENTREPRISE;1;1;9;0 a 70% de flux;8000;0
17875;4639B;PRO;1;1;CESS;Pas de flux;;0
17876;5520Z;SPL;1;1;10;Pas de flux;;0
17877;4332B;ENTREPRISE;1;1;2;Pas de flux;;0
17878;7010Z;ENTREPRISE;1;1;6;Pas de flux;;0
17879;6820A;SPL;2;3;NC;Plus de 70% de flux;42958969,61;0
17880;8412Z;SPL;0;0;;Pas de flux;;0
17881;6820B;PRO;1;1;;Pas de flux;;0
17882;7022Z;PRO;2;1;5;0 a 70% de flux;19860;0
17883;4334Z;BUREAU DE POSTE;2;1;7;Inconnu;6738,31;0
17884;4110;CORPORATE;0;0;7;Pas de flux;;0
17885;4399C;BUREAU DE POSTE;1;1;7;Pas de flux;;0
17886;4334Z;PRO;2;1;5;0 a 70% de flux;28268,97;0
17887;7022Z;PRO;2;1;2;0 a 70% de flux;7090;0
17888;7111Z;LBP LF;0;0;9;Pas de flux;;0
17889;4645Z;BUREAU DE POSTE;1;1;6;Pas de flux;;0
17890;4762Z;ENTREPRISE;2;1;9;Pas de flux;;0
17891;7022Z;ENTREPRISE;0;1;4;0 a 70% de flux;20400;0
17892;7112B;ENTREPRISE;2;1;6;0 a 70% de flux;304860,6;0
17893;4399C;PRO;2;1;6;0 a 70% de flux;45507,2;0
17894;8690E;BUREAU DE POSTE;1;1;8;Pas de flux;;0
17895;4322A;PRO;2;1;6;Plus de 70% de flux;46172;0
17896;4932Z;BUREAU DE POSTE;1;1;4;Inconnu;2507,55;0
17897;8623Z;PRO;0;0;7;Pas de flux;;0
17898;4321A;BUREAU DE POSTE;2;1;7;Inconnu;28062,58;0
17899;4321A;PRO;2;1;2;0 a 70% de flux;46433,77;0
17900;4649Z;DOM;1;1;4;0 a 70% de flux;144670,53;0
17901;8551Z;PRO;1;1;5;0 a 70% de flux;9508;0
17902;9602A;BUREAU DE POSTE;2;1;5;0 a 70% de flux;5231,5;0
17903;4399C;A DISTANCE;1;1;2;Pas de flux;;0
17904;4110;ENTREPRISE;0;1;7;Pas de flux;;0
17905;5610A;PRO;2;1;6;0 a 70% de flux;30738,24;1
17906;2399Z;LBP LF;0;0;8;Pas de flux;;0
17907;4332A;BUREAU DE POSTE;1;1;4;Inconnu;32066,9;0
17908;4778C;BUREAU DE POSTE;2;1;7;Inconnu;2789,3;0
17909;4789Z;A DISTANCE;2;1;2;Pas de flux;;1
17910;6512Z;PRO;2;1;6;0 a 70% de flux;11944,18;1
17911;0113Z;BUREAU DE POSTE;1;1;8;Inconnu;2000;0
17912;4789Z;PRO;1;1;7;Pas de flux;;0
17913;8622B;PRO;2;1;9;0 a 70% de flux;123129,64;1
17914;4778C;BUREAU DE POSTE;1;1;3;0 a 70% de flux;12863,24;1
17915;4663Z;ENTREPRISE;1;1;5;0 a 70% de flux;84655,2;0
17916;4334Z;PRO;3;1;2;Pas de flux;;0
17917;4399C;PRO;1;1;2;0 a 70% de flux;14567;0
17918;1813Z;PRO;2;1;3;0 a 70% de flux;8498,4;1
17919;9602A;BUREAU DE POSTE;1;1;4;Inconnu;6452,04;0
17920;6820B;BUREAU DE POSTE;0;1;8;Pas de flux;;0
17921;6820B;BUREAU DE POSTE;0;1;8;Pas de flux;;0
17922;4312A;LBP LF;0;0;9;Pas de flux;;0
17923;4648Z;ENTREPRISE;1;1;6;0 a 70% de flux;294234,23;0
17924;8690;PRO;1;1;9;Inconnu;800;0
17925;5610A;PRO;1;1;6;0 a 70% de flux;114487,09;1
17926;4332A;BUREAU DE POSTE;2;1;7;0 a 70% de flux;13318,94;0
17927;5814Z;PRO;2;1;7;0 a 70% de flux;13091,5;0
17928;7111Z;BUREAU DE POSTE;1;1;7;Pas de flux;;0
17929;5610C;PRO;1;1;5;0 a 70% de flux;62533,22;1
17930;4781Z;PRO;1;1;4;0 a 70% de flux;1107,82;1
17931;6820B;BUREAU DE POSTE;2;1;8;Inconnu;2790;0
17932;1512Z;BUREAU DE POSTE;1;1;4;0 a 70% de flux;500;0
17933;9003A;PRO;1;1;9;0 a 70% de flux;22275;0
17934;9602A;PRO;2;1;6;0 a 70% de flux;26298,16;1
17935;7490B;BUREAU DE POSTE;1;1;7;0 a 70% de flux;5322,8;0
17936;6820A;BUREAU DE POSTE;1;1;9;Pas de flux;;0
17937;4941B;LBP LF;0;0;4;Pas de flux;;0
17938;4789Z;BUREAU DE POSTE;1;1;7;Inconnu;1030,38;0
17939;4399;LBP LF;0;0;6;Pas de flux;;0
17940;4511Z;BUREAU DE POSTE;1;1;8;Inconnu;1030;0
17941;6820B;BUREAU DE POSTE;1;1;9;0 a 70% de flux;3690;0
17942;4322B;PRO;2;1;5;0 a 70% de flux;7472,92;0
17943;7111Z;LBP LF;0;0;7;Pas de flux;;0
17944;7112B;PRO;1;1;9;Inconnu;20770,9;0
17945;4331Z;PRO;1;1;4;0 a 70% de flux;32655,24;0
17946;4932Z;BUREAU DE POSTE;2;1;;Inconnu;10204,88;0
17947;8610Z;ENTREPRISE;1;1;7;Pas de flux;;0
17948;4312A;LBP LF;0;0;7;Pas de flux;;0
17949;8690;PRO;2;1;8;0 a 70% de flux;1450;0
17950;;INSTITUTIONNEL;0;1;;Pas de flux;;0
17951;4399C;PRO;2;1;2;0 a 70% de flux;9870;0
17952;4941B;LBP LF;0;0;3;Pas de flux;;0
17953;1101Z;PRO;1;1;5;0 a 70% de flux;1463,32;0
17954;5610C;PRO;2;1;3;0 a 70% de flux;198695,71;1
17955;4932Z;PRO;1;1;3;Pas de flux;;1
17956;4634Z;PRO;2;1;7;0 a 70% de flux;444896;1
17957;8559B;BUREAU DE POSTE;1;1;CESS;Inconnu;4500;0
17958;5610C;PRO;1;1;1;0 a 70% de flux;18074;1
17959;8542Z;INSTITUTIONNEL;0;1;6;0 a 70% de flux;1200000;0
17960;4932Z;PRO;2;1;5;0 a 70% de flux;8176;0
17961;4663Z;ENTREPRISE;2;1;4;0 a 70% de flux;565000;0
17962;4941C;ENTREPRISE;1;1;8;0 a 70% de flux;411594,59;0
17963;5610C;PRO;2;1;3;0 a 70% de flux;26410,75;1
17964;4321A;PRO;2;1;7;0 a 70% de flux;30851,15;1
17965;5610C;PRO;1;1;3;0 a 70% de flux;3761;1
17966;4399C;BUREAU DE POSTE;1;1;SUSP;0 a 70% de flux;35413,79;0
17967;0000Z;ENTREPRISE;0;1;;Pas de flux;;0
17968;7490A;BUREAU DE POSTE;2;1;6;Pas de flux;;0
17969;6820A;ENTREPRISE;1;1;9;0 a 70% de flux;51150;0
17970;8211Z;BUREAU DE POSTE;2;1;6;Pas de flux;;0
17971;7112B;PRO;2;1;7;0 a 70% de flux;65909,77;0
17972;4520A;LBP LF;0;0;7;Pas de flux;;0
17973;4932Z;PRO;1;1;5;Pas de flux;;0
17974;8621Z;PRO;1;1;7;0 a 70% de flux;20917,29;0
17975;7021Z;PRO;1;1;8;Pas de flux;;0
17976;4339Z;PRO;2;1;6;Pas de flux;;0
17977;4332A;PRO;2;1;2;0 a 70% de flux;59475,54;0
17978;9499Z;ENTREPRISE;1;1;6;Plus de 70% de flux;2783974,18;0
17979;5630Z;PRO;1;1;3;0 a 70% de flux;1166,44;1
17980;6820B;BUREAU DE POSTE;2;1;8;0 a 70% de flux;1977,49;0
17981;4941A;PRO;2;1;4;0 a 70% de flux;59573,98;0
17982;4932Z;BUREAU DE POSTE;1;1;5;0 a 70% de flux;5697,41;0
17983;6820A;BUREAU DE POSTE;0;1;9;Pas de flux;;0
17984;6202A;PRO;1;1;9;0 a 70% de flux;26544,99;0
17985;8121Z;BUREAU DE POSTE;1;1;7;Inconnu;2070,34;0
17986;6820B;INSTITUTIONNEL;1;1;9;Inconnu;133267,38;0
17987;3821Z;BUREAU DE POSTE;2;1;5;Pas de flux;;0
17988;7712Z;ENTREPRISE;0;0;7;Pas de flux;;0
17989;6810Z;PRO;2;1;6;0 a 70% de flux;32315,17;0
17990;6202A;PRO;2;1;4;0 a 70% de flux;25740;0
17991;8690;PRO;1;1;8;Plus de 70% de flux;14813,89;0
17992;8690E;PRO;1;1;8;0 a 70% de flux;16139,95;0
17993;4399C;PRO;2;1;3;0 a 70% de flux;152079,85;0
17994;3312Z;BUREAU DE POSTE;2;1;5;Inconnu;3273;0
17995;4322B;BUREAU DE POSTE;1;1;2;Pas de flux;;0
17996;;PRO;1;1;;Pas de flux;;0
17997;4719B;BUREAU DE POSTE;1;1;7;Pas de flux;;0
17998;6202A;PRO;2;1;4;0 a 70% de flux;71910,97;0
17999;6820A;ENTREPRISE;1;1;8;Pas de flux;;0
18000;6820B;ENTREPRISE;2;1;10;0 a 70% de flux;28213,95;0
18001;0000Z;PRO;0;1;;Pas de flux;;0
18002;4332C;PRO;1;1;2;Pas de flux;;0
18003;4711B;PRO;1;1;2;0 a 70% de flux;11145,15;1
18004;8622C;PRO;2;1;8;0 a 70% de flux;60401,88;0
18005;4765Z;BUREAU DE POSTE;1;1;1;Plus de 70% de flux;28218,7;0
18006;5610C;ENTREPRISE;0;1;9;0 a 70% de flux;335163,94;1
18007;9001Z;BUREAU DE POSTE;2;1;5;Inconnu;59400;0
18008;6420Z;CORPORATE;0;1;7;Pas de flux;;0
18009;6820A;BUREAU DE POSTE;2;1;9;Inconnu;28405,83;0
18010;8559B;PRO;1;1;;0 a 70% de flux;2522,83;0
18011;7711A;PRO;2;1;6;0 a 70% de flux;28400;0
18012;6820B;BUREAU DE POSTE;0;1;9;Inconnu;4536,13;0
18013;6622Z;PRO;2;1;7;0 a 70% de flux;7015;0
18014;6820B;BUREAU DE POSTE;1;1;9;Inconnu;97344;0
18015;6820B;BUREAU DE POSTE;2;1;8;Pas de flux;;0
18016;6820B;BUREAU DE POSTE;0;1;9;Inconnu;5340;0
18017;4321A;ENTREPRISE;0;1;3;0 a 70% de flux;150;0
18018;3320A;PRO;1;1;3;0 a 70% de flux;133713,56;0
18019;8720A;SPL;0;0;NC;Pas de flux;;0
18020;4332B;PRO;1;1;2;0 a 70% de flux;59109,24;0
18021;0000Z;DOM;1;1;NC;Pas de flux;;0
18022;4334Z;PRO;1;1;9;0 a 70% de flux;55383,65;1
18023;4332B;BUREAU DE POSTE;1;1;;Inconnu;32594,15;0
18024;5610C;PRO;1;1;2;0 a 70% de flux;6847,5;1
18025;7490B;BUREAU DE POSTE;2;1;;Inconnu;2000;0
18026;6820B;ENTREPRISE;0;1;8;0 a 70% de flux;13560;0
18027;8690;PRO;2;1;9;0 a 70% de flux;3609;0
18028;9529Z;BUREAU DE POSTE;1;1;7;Inconnu;2142,85;0
18029;6820A;BUREAU DE POSTE;0;0;10;Pas de flux;;0
18030;9312Z;PRO;2;1;7;Plus de 70% de flux;16018,36;0
18031;9529Z;PRO;1;1;4;Pas de flux;;1
18032;4329A;PRO;2;1;3;0 a 70% de flux;85240,5;0
18033;6820B;BUREAU DE POSTE;1;1;9;Inconnu;5848,62;0
18034;4941A;LBP LF;0;0;2;Pas de flux;;0
